src,dst
1044551,520697
1044551,725169
1044551,883426
1044551,1044687
1044687,114560
1044687,170765
1044687,211305
1044687,308133
1044687,354200
1044687,861389
1044687,883426
1044687,893944
1044687,906256
1044687,926852
1044687,1044551
1045222,478587
1045222,914684
1045377,610560
1045395,179193
1045395,245312
1045395,628382
1045395,809416
1045395,823723
1045395,945949
1045395,952471
1046116,191044
1046368,179059
1046368,305995
1046368,591021
1046985,92785
1046985,172983
1046985,177936
1046985,197335
1046985,201016
1046985,203057
1046985,217713
1046985,271194
1046985,289314
1046985,316580
1046985,330060
1046985,372081
1046985,389479
1046985,421925
1046985,422041
1046985,435772
1046985,440117
1046985,440199
1046985,499184
1046985,615027
1046985,648254
1046985,716623
1046985,729452
1046985,733584
1046985,748804
1046985,826621
1046985,898853
1046985,911521
1046985,911918
1046985,918097
1046985,935479
1046985,959723
1046985,973371
1046985,996731
1046985,1058092
1046985,1118173
1046985,1152466
1046985,1158511
1046985,1179553
1046985,1201437
1046985,1287364
1046985,1387317
1046985,1443712
1046985,1473764
1046985,1554821
1047622,196172
1047622,268060
1048183,191635
1048183,238379
1048183,386525
1048183,395593
1048183,626345
1048183,731876
1048183,948465
1048347,73108
1048347,326632
1048347,341774
1048347,341839
1048347,366773
1048347,428715
1048347,429591
1048347,515813
1050003,427324
1050003,537595
1050003,556491
1050273,201016
1050273,310215
1050273,391271
1050273,401854
1050273,549963
1050273,662335
1050273,817233
1050273,874608
1050273,911918
1050273,978438
1050274,218075
1050274,237684
1050274,426358
1050274,440172
1050274,533642
1050274,535776
1050274,659372
1050274,659419
1050274,731809
1050274,824304
1050274,978438
1050274,1016120
1050286,240510
1050286,863180
1050286,1031036
1050335,1455618
1050575,184866
1050575,209812
1050766,457994
1050766,1237545
1050908,195817
1050908,309603
1050908,508745
1050908,560174
1051053,219498
1051086,258677
1051086,629626
1051086,730303
1051393,61411
1051393,175100
1051393,270340
1051393,288095
1051393,376367
1051393,411443
1051393,558495
1051393,586497
1051393,690605
1051393,775323
1051393,837946
1051393,1019005
1051515,512236
1051515,682248
1051515,865569
1051515,1119081
1051515,1158137
1051526,217630
1051526,353773
1051526,367752
1051526,391270
1051526,403257
1051526,419891
1051526,538522
1051526,562392
1051526,644644
1051526,731721
1051526,888733
1051526,899225
1051526,910954
1051526,916663
1051526,963718
1051546,174789
1051546,175463
1051546,204630
1051546,205294
1051546,228959
1051546,624530
1051546,630647
1051546,679497
1051546,1007098
1051546,1033898
1051546,1260478
1051546,1305362
1051546,1565290
1051712,196352
1051712,249179
1052064,520747
1052064,590380
1052064,656521
1052064,704312
1052064,1156319
1052064,1211684
1052121,175067
1052121,546493
1052121,547412
1052121,731721
1052257,175071
1052257,540401
1052257,569129
1052275,436366
1052275,439350
1052317,276523
1052317,647648
1052423,175071
1052423,569129
1052423,588824
1052423,763653
1052423,764026
1052423,873331
1053081,258714
1053835,588484
1054108,258677
1054108,432375
1054328,205659
1054328,235670
1054328,305477
1054328,690840
1054328,851868
1055472,433484
1055472,572092
1055472,734414
1055472,897567
1055664,282103
1055664,678453
1055664,704312
1055664,827858
1055664,827866
1055763,176450
1055763,217881
1055763,279198
1055763,336480
1055763,336481
1055763,336508
1055763,489972
1055763,562881
1056019,237168
1056019,239554
1056019,309782
1056019,1203002
1056028,176450
1056028,311790
1056028,336217
1056028,497695
1056103,211896
1056103,1087118
1056562,282103
1056562,324121
1056562,490579
1056562,627693
1056562,632826
1056562,698967
1056562,816357
1056562,817630
1056562,1149858
1056604,373416
1056604,395593
1056604,738821
1056604,911895
1056604,1151439
1056604,1301983
1056661,289809
1056661,291950
1056661,660351
1056709,381008
1056709,1081628
1056864,176427
1056864,242944
1056864,972968
1056864,1158448
1056957,259222
1057118,699545
1057118,856825
1057157,547002
1057157,583009
1057848,177536
1057848,222392
1057848,232566
1057848,683797
1058092,177820
1058092,202405
1058092,289314
1058092,435772
1058092,1046985
1058797,226314
1059037,88729
1059037,177581
1059037,236100
1059037,238380
1059037,238594
1059037,292037
1059037,323222
1059037,323263
1059037,323330
1059037,632699
1059037,635078
1059037,730303
1059037,799486
1059037,892201
1059037,924957
1059200,683873
1059264,177788
1059264,387244
1059264,419353
1059264,500658
1059264,513801
1059264,547518
1059264,581145
1059264,731809
1059264,816155
1059264,910723
1060085,459244
1060085,691038
1060522,178401
1060712,157717
1060712,176380
1060712,236642
1060712,243507
1060712,257241
1060712,267555
1060712,268071
1060712,355420
1060712,414697
1060712,531508
1060712,558803
1060712,619735
1060712,1132740
1061940,248776
1061940,305995
1061940,311807
1061940,388010
1061940,422629
1061940,455167
1061940,466042
1061940,466136
1061940,548964
1061940,573177
1061940,634595
1061940,678453
1061940,683791
1061940,758939
1061940,779078
1061940,817630
1061940,827866
1061940,876184
1061940,964541
1061940,984876
1061940,996406
1061940,1161488
1061940,1226606
1062024,179193
1062024,204676
1062024,204682
1062024,239350
1062024,249012
1062024,258499
1062024,265892
1062024,323324
1062024,416927
1062024,419806
1062024,436748
1062024,521229
1062024,524669
1062024,542098
1062024,542313
1062024,673033
1062024,706482
1062024,982840
1062024,1102423
1062024,1154088
1062065,314169
1062065,722850
1062065,916823
1062065,1270566
1062296,20082
1062296,177342
1062296,855541
1064655,237954
1064655,242656
1064655,310594
1064655,326007
1064655,395791
1064655,447670
1064655,546680
1064655,648272
1064655,731721
1064655,874608
1064655,916976
1064689,245010
1064689,447041
1065273,318570
1065273,344222
1065273,355420
1065273,551505
1065273,558803
1065273,780660
1065310,245318
1065310,417406
1065310,423165
1065310,1102261
1065388,276523
1065388,510093
1065701,244613
1065701,364771
1065701,999130
1066060,181076
1066060,203058
1066060,610560
1066060,1066061
1066061,181076
1066061,610560
1066061,1066060
1066594,193472
1066594,202912
1066594,205294
1066594,249178
1066594,379684
1066594,761838
1068106,195431
1068106,336025
1068106,491389
1068106,502407
1068106,542306
1068106,547161
1068106,550351
1068106,550514
1068106,562389
1068106,710147
1068106,731806
1068106,854334
1068811,314904
1068811,725169
1068811,781340
1068811,947760
1069221,63957
1069221,131952
1069221,183139
1069221,196257
1069221,212502
1069221,212503
1069221,212725
1069221,213116
1069221,232116
1069221,278776
1069221,328237
1069221,444716
1069221,472404
1069221,472739
1069221,850187
1069458,491446
1070042,877336
1070524,205472
1070524,301132
1070524,462265
1070524,880357
1071312,156789
1071312,184638
1071312,197759
1071312,206487
1071312,212509
1071312,966931
1071540,490891
1072152,119155
1072152,610700
1072197,184866
1072203,184866
1072203,296812
1072203,309593
1072213,184866
1072376,245275
1072376,272227
1072376,316632
1072376,323401
1072376,713947
1072376,1149368
1072605,253790
1072605,305081
1072605,535034
1072605,550464
1072605,644644
1072605,816251
1072605,816526
1072605,859036
1072605,911918
1072605,1006869
1072605,1046985
1072958,115355
1072958,216804
1073289,813919
1073322,467381
1073322,482640
1073564,244647
1073564,268360
1073564,732964
1073564,1010609
1073601,732964
1073601,1010609
1073601,1073564
1073645,244647
1073645,268360
1073645,422307
1073645,826195
1073645,884474
1074852,735569
1074852,871902
1075683,535291
1075761,55892
1075761,312461
1075761,336906
1075761,436994
1075761,531183
1075761,648236
1075885,187419
1075885,258677
1075885,260462
1075885,690177
1075885,826591
1075889,187419
1075889,236724
1075889,258677
1075889,1163918
1075908,187419
1075908,282103
1075908,479181
1075908,526914
1075908,653173
1075908,900848
1075908,946014
1075908,1202928
1076613,277208
1076613,302474
1076613,855348
1077182,69182
1077182,252555
1077182,284926
1077182,337781
1077182,534538
1077182,563178
1077182,585558
1077182,625106
1077182,628859
1077182,642618
1077182,648369
1077182,648752
1077182,701446
1077182,914087
1077455,188206
1077894,31117
1077894,102772
1077894,195726
1077894,195815
1077894,272278
1077894,288578
1077894,340244
1077894,341774
1077894,342304
1077894,394789
1077894,429167
1077894,429777
1077894,515394
1077894,963754
1077894,1210367
1079400,203048
1079400,401825
1079400,401932
1080793,191118
1080793,346646
1080793,731876
1080793,957595
1080840,291185
1080840,395260
1080840,515567
1080840,525401
1080840,553781
1080840,572486
1080840,572692
1080840,629103
1080840,653194
1080840,817233
1081360,911895
1081459,277208
1081459,328808
1081459,748634
1081488,191118
1081488,466236
1081488,1081560
1081513,191118
1081513,721798
1081522,191118
1081522,395220
1081522,415732
1081522,491383
1081522,538522
1081522,604444
1081522,615710
1081522,755544
1081523,191118
1081523,251469
1081523,260033
1081523,287394
1081523,323915
1081523,436062
1081523,478902
1081523,493882
1081523,558750
1081523,559102
1081523,643327
1081523,670297
1081523,721943
1081523,857957
1081523,873359
1081523,895920
1081523,901455
1081523,1081527
1081526,118544
1081526,191118
1081526,305079
1081526,547514
1081526,560239
1081526,776898
1081527,145312
1081527,191118
1081527,558750
1081527,643327
1081527,732537
1081527,915509
1081527,924245
1081527,1081523
1081527,1119334
1081549,118544
1081549,191118
1081549,346646
1081549,362762
1081549,479199
1081549,808619
1081549,855541
1081549,910680
1081549,918947
1081549,1009698
1081553,191118
1081553,192156
1081553,237872
1081553,373353
1081553,462265
1081553,463289
1081553,502019
1081553,721798
1081553,757058
1081553,842585
1081553,965529
1081560,118544
1081560,191118
1081560,654133
1081560,808619
1081560,1081488
1081614,1081615
1081616,312223
1081628,381008
1081628,1056709
1081973,191281
1081973,493770
1081973,789049
1082091,220020
1082091,238381
1082091,510244
1082091,899309
1082091,900848
1082091,1016003
1082091,1132888
1082427,191545
1082427,238955
1082427,274092
1082427,586135
1082427,660351
1082427,661510
1082427,669550
1082427,749390
1082427,1014624
1082728,192156
1082728,195505
1082728,237901
1082728,266755
1082728,305081
1082728,346326
1082728,395280
1082728,419352
1082728,479661
1082728,499081
1082728,545820
1082728,545945
1082728,551254
1082728,587536
1082728,593063
1082728,731785
1082728,731806
1082728,761625
1082728,780367
1082728,817207
1082728,854088
1082728,859636
1082728,871875
1082728,891811
1082776,191575
1082776,237684
1082776,315108
1082776,910868
1082776,978438
1082776,1247139
1083418,144682
1083418,196276
1083418,196284
1083418,196349
1083418,220118
1083418,249179
1083418,278836
1083418,657514
1083418,776933
1083418,1089734
1083822,467381
1084214,3476
1084214,270876
1084214,327444
1084214,337992
1084214,355777
1084214,405692
1085172,193230
1085172,216605
1085172,229767
1085172,288219
1085172,288563
1085172,340323
1085172,340329
1085172,468696
1085172,652894
1085172,937403
1085172,1122526
1085172,1136885
1085189,238325
1085189,245310
1085189,517114
1085943,193696
1085944,193696
1085944,198167
1085944,217882
1085944,364280
1085944,402181
1085944,453989
1085944,469219
1085944,816091
1086235,1139590
1086550,447673
1086550,813919
1086936,14527
1086936,1157579
1087118,461996
1087118,643311
1087118,1056103
1087715,195431
1087715,336402
1087715,547138
1087715,547228
1087715,547232
1087715,644644
1087715,745406
1087715,864341
1087715,888733
1087715,910954
1087888,417916
1087915,196718
1087915,353773
1087915,404296
1087928,14527
1087928,195237
1087928,277260
1087928,405929
1087928,407157
1087928,408756
1087928,409202
1088665,195505
1088665,362185
1088665,395572
1088665,416714
1088665,419352
1088665,459449
1088665,545862
1088665,559100
1088665,593063
1088665,685412
1088665,687284
1088665,731785
1088665,771221
1088665,780367
1088665,817207
1088665,859636
1088665,864341
1088747,323611
1088747,404994
1088747,590644
1088747,652048
1088747,707637
1088758,273660
1088758,309603
1088758,341839
1088758,580035
1088758,583009
1088758,766204
1088758,832823
1088758,1020604
1088870,20082
1088870,256111
1088870,340088
1088870,340323
1088934,217517
1088934,315903
1088934,491366
1088934,491383
1088934,533643
1088934,687282
1088934,859866
1089268,196172
1089268,285444
1089268,523437
1089268,538345
1089268,731721
1089315,401854
1089315,488075
1089315,813062
1089315,859045
1089315,860256
1089315,916226
1089315,1089770
1089338,226961
1089338,398948
1089338,510107
1089338,589184
1089338,657514
1089338,685382
1089338,735590
1089338,782140
1089338,822503
1089338,853283
1089338,915481
1089338,916537
1089338,1138344
1089545,481506
1089545,546777
1089557,22570
1089557,98915
1089557,186588
1089557,196349
1089557,196352
1089557,207221
1089557,219425
1089557,238067
1089557,269731
1089557,305392
1089557,309796
1089557,336394
1089557,401854
1089557,517153
1089557,527588
1089557,559626
1089557,656452
1089557,810842
1089557,836230
1089557,866136
1089557,1087888
1089557,1097175
1089557,1123214
1089557,1124274
1089557,1126325
1089557,1370643
1089574,194819
1089574,196270
1089574,231681
1089574,237954
1089574,347231
1089574,352552
1089574,562775
1089574,593462
1089574,709519
1089574,765963
1089574,843487
1089574,937779
1089574,1034081
1089577,196352
1089577,545862
1089577,560159
1089577,593063
1089577,802900
1089595,43634
1089595,310217
1089595,327184
1089595,336402
1089595,444696
1089595,547547
1089595,550761
1089595,613565
1089595,786949
1089595,815812
1089647,268060
1089647,281327
1089647,310194
1089647,340924
1089647,343036
1089647,506292
1089647,547412
1089647,547481
1089647,560789
1089647,705598
1089647,731721
1089647,784257
1089647,917033
1089647,1107802
1089703,725328
1089731,196284
1089731,217713
1089731,225390
1089731,379494
1089731,502183
1089731,506292
1089731,533619
1089731,547398
1089731,776933
1089731,911151
1089734,196284
1089734,535291
1089734,776933
1089734,1083418
1089770,196284
1089770,322320
1089770,346646
1089770,463193
1089770,488075
1089770,1089315
1089770,1152189
1089770,1311423
1089954,216387
1089997,5065
1089997,196344
1089997,259291
1089997,415725
1089997,493839
1089997,493846
1089997,615602
1089997,665935
1090100,196344
1090100,538345
1090100,597275
1090100,1090177
1090127,196344
1090127,207794
1090127,219607
1090179,249837
1090179,493882
1091446,214149
1091446,318238
1091781,346646
1091781,660101
1092190,211896
1092387,237651
1092387,545863
1092387,735569
1092387,818086
1092482,198174
1092482,300266
1092482,359934
1092482,395280
1092482,415302
1092482,502196
1092482,503879
1092482,524404
1092482,550464
1092482,559626
1092482,589108
1092482,751738
1092482,916534
1092482,1005343
1092491,579567
1092491,703312
1092491,854518
1092817,198301
1092817,204682
1092817,204750
1092817,236595
1092817,448680
1092817,448708
1092817,605768
1092864,214226
1092864,276736
1092864,290942
1092864,489769
1092864,527686
1092864,547412
1092864,581834
1092864,857945
1092983,502041
1092983,581834
1093089,198301
1093089,731019
1093250,198575
1093359,198575
1093359,268142
1093359,480825
1093359,527686
1093359,547784
1093359,548108
1093359,558750
1093359,771221
1093466,334516
1094127,120003
1094127,495676
1094127,527681
1094127,812658
1094267,302051
1094535,918608
1095482,38047
1095482,60752
1095482,392341
1095482,441876
1095482,551693
1095482,587827
1095562,219425
1095562,231330
1095562,517153
1095562,654227
1095562,810842
1095562,866136
1095562,894129
1095562,1123214
1095562,1124274
1095562,1126325
1095562,1187088
1095562,1370643
1096109,490408
1096109,516037
1096109,659249
1096221,462265
1096221,1291912
1096489,168654
1096489,201016
1096489,533619
1096489,533650
1096489,542306
1096489,547141
1096489,705598
1096489,854648
1096489,910723
1096489,911895
1096489,1090177
1096884,272863
1096884,285200
1096884,379938
1096884,552301
1096884,560851
1096884,575148
1096884,682666
1096884,857396
1096884,927471
1096884,953394
1097040,200939
1097040,378340
1097040,544903
1097059,200938
1097059,238727
1097059,346326
1097059,395785
1097059,480825
1097059,500658
1097059,527588
1097059,669062
1097059,793909
1097059,820476
1097059,836375
1097059,863180
1097067,10251
1097067,35534
1097067,57589
1097067,144682
1097067,152248
1097067,196333
1097067,200938
1097067,201016
1097067,266760
1097067,281458
1097067,312191
1097067,401218
1097067,436087
1097067,451817
1097067,546703
1097067,581638
1097067,586355
1097067,598227
1097067,598970
1097067,710227
1097067,730467
1097067,748804
1097067,757384
1097067,757886
1097067,829357
1097067,859640
1097067,860184
1097067,954208
1097067,1097068
1097067,1100028
1097067,1131584
1097067,1230321
1097067,1244207
1097067,1249085
1097067,1473684
1097067,1565260
1097111,200939
1097111,287236
1097111,412126
1097111,491418
1097111,582988
1097111,704630
1097111,815777
1097111,870672
1097119,161939
1097119,200939
1097119,201016
1097119,201064
1097119,1442848
1097119,1565162
1097169,202742
1097169,258465
1097169,377611
1097169,433443
1097169,552857
1097169,655084
1097169,695417
1097175,201016
1097175,391271
1097175,547412
1097175,548808
1097175,558869
1097175,713947
1097175,728229
1097175,731721
1097281,379699
1097300,201016
1097300,910954
1097300,918947
1097300,1032390
1097344,103288
1097344,190581
1097344,201643
1097344,201644
1097344,203566
1097344,334157
1097344,402487
1097344,402603
1097344,402645
1097869,267939
1098038,202141
1098038,283498
1098038,336095
1098038,401218
1098038,429724
1098038,446387
1098038,550514
1098038,568715
1098038,579126
1098038,586404
1098038,767747
1098253,135829
1098253,185037
1098253,201919
1098253,205294
1098253,213765
1098253,237261
1098253,292035
1098253,334482
1098253,334485
1098253,472352
1098253,651574
1098253,721691
1098414,258677
1098765,201929
1098765,267744
1098765,363360
1099268,60537
1099268,276258
1099268,350714
1099268,531022
1099268,549182
1099268,663198
1099268,805540
1099268,816233
1099268,894806
1099268,962114
1099268,975263
1099268,982273
1099268,1020958
1099268,1329342
1099268,1334265
1099268,1366257
1099526,296812
1099526,699287
1099526,783564
1100008,956044
1100028,22940
1100028,98198
1100028,534612
1100028,546703
1100028,599616
1100028,786949
1100028,870006
1100028,917033
1100028,1097067
1100293,457994
1100293,509678
1100293,625292
1100293,704014
1100293,710452
1100293,797217
1100293,944950
1100293,945983
1100293,1151088
1100428,583012
1100748,243802
1100748,245275
1100748,258671
1100748,272227
1100748,450730
1100748,497884
1100748,1101862
1100748,1102345
1100748,1149368
1100748,1152648
1100833,43645
1100833,203569
1100833,274751
1100833,310737
1100833,422555
1100833,422877
1100833,503821
1100954,217601
1100954,327179
1100954,731004
1100954,731809
1100954,848016
1101164,33310
1101164,78071
1101164,237666
1101164,245415
1101164,430509
1101164,501772
1101164,532386
1101164,852445
1101164,873218
1101196,436580
1101311,1032390
1101862,150930
1101862,204678
1101862,242529
1101862,258499
1101862,258671
1101862,316937
1101862,323222
1101862,323323
1101862,323337
1101862,473198
1101862,526912
1101862,573177
1101862,605768
1101862,613864
1101862,772209
1101862,876213
1101862,957103
1101862,1100748
1102261,25442
1102261,65438
1102261,204678
1102261,215314
1102261,233071
1102261,238961
1102261,248139
1102261,248170
1102261,258190
1102261,267555
1102261,268071
1102261,312196
1102261,316937
1102261,364651
1102261,381684
1102261,414697
1102261,436484
1102261,448680
1102261,558803
1102261,579479
1102261,580019
1102261,630394
1102261,638263
1102261,662094
1102261,674155
1102261,730302
1102261,730303
1102261,746733
1102261,776942
1102261,780682
1102261,832004
1102261,970481
1102261,1065310
1102345,204577
1102345,223948
1102345,251321
1102345,272227
1102345,324121
1102345,549237
1102345,579971
1102345,632625
1102345,660714
1102345,687324
1102345,729033
1102345,729074
1102345,791566
1102345,856319
1102345,870652
1102345,1100748
1102345,1149368
1102423,204680
1102423,204750
1102423,249012
1102423,323324
1102423,638234
1102423,982840
1102560,449929
1102560,533645
1102560,731004
1102560,895920
1102560,915459
1102560,1394041
1102688,510097
1102880,205294
1102880,292035
1102880,595368
1102928,204676
1102938,204676
1102938,323255
1102938,389779
1102938,674157
1102938,876185
1102938,1166442
1102967,236595
1102967,245274
1102967,248384
1102967,265892
1102967,323255
1102967,359151
1102967,379919
1102967,380615
1102967,389779
1102967,395231
1102967,419732
1102967,419806
1102967,465980
1102967,542098
1102967,620660
1102967,876181
1103014,205294
1103014,906228
1103119,147597
1103119,172793
1103119,205294
1103119,334482
1103119,987121
1103244,243835
1103244,244589
1103244,418915
1103244,473198
1103244,632826
1103244,648040
1103244,660369
1103244,691041
1103244,842958
1103244,1103723
1103244,1160598
1103244,1566755
1103723,468608
1103723,691039
1103723,691041
1103723,876185
1103723,1103244
1103839,205820
1103839,220653
1103839,247314
1103839,865747
1103839,1008751
1103934,224004
1103934,395280
1103934,1130651
1104060,205820
1104177,282103
1104194,305995
1104194,323214
1104194,387361
1104194,448680
1104194,495672
1104194,510262
1104194,526881
1104194,708590
1104194,832004
1104194,1010107
1104195,12240
1104195,752478
1104455,1244696
1104745,320972
1104745,922754
1105126,466042
1105378,177164
1105378,250400
1105378,654198
1105378,654227
1105425,381427
1105425,739306
1105425,1125437
1106518,877336
1106518,884255
1106678,32294
1106678,283775
1106678,638248
1106678,1023036
1106834,569901
1106834,630774
1106834,683743
1107309,207892
1107384,208007
1107384,655868
1107384,827756
1107468,268138
1107468,305478
1107468,466042
1107468,622825
1107468,638159
1107468,660714
1107468,687324
1107468,807140
1107468,825275
1107468,870652
1107468,876184
1107468,878129
1107468,915302
1107468,1148818
1107497,207892
1107497,217502
1107497,237950
1107497,276736
1107497,305082
1107802,268060
1107802,307228
1107802,340924
1107802,364610
1107802,372071
1107802,506292
1107802,547412
1107802,547427
1107802,547481
1107802,560789
1107802,757575
1107802,917033
1107802,1089647
1107802,1159505
1107979,207946
1107979,244890
1107979,258677
1107979,282103
1107979,379176
1107979,395262
1107979,415973
1107979,483959
1107979,498746
1107979,500589
1107979,507775
1107979,647468
1107979,656199
1107979,704312
1107979,731019
1107979,747371
1107979,816128
1107979,826591
1107979,877943
1107979,1131929
1107979,1149368
1107988,65137
1107988,65877
1107988,323323
1107988,447022
1107988,469872
1107988,633004
1107988,729063
1108007,270006
1108007,494503
1108113,59119
1108113,626502
1108113,730303
1108523,258677
1108523,323260
1108523,632625
1108523,825161
1108523,825246
1108523,946097
1108523,995740
1108523,1202928
1108931,208791
1108931,244647
1108931,502250
1110275,753329
1110506,147597
1110506,231587
1110506,474723
1110506,580825
1110506,765806
1110506,1121647
1111204,373331
1111204,373509
1111546,344567
1111780,51720
1111780,75878
1111780,96784
1111780,127005
1111780,381318
1111780,462265
1111780,553349
1111780,729685
1111780,874180
1111780,928763
1111780,944316
1111780,1295447
1112183,1043072
1112423,62186
1112423,149270
1112423,210993
1112423,248776
1112423,305995
1112423,573004
1112423,691042
1112423,737098
1112423,758939
1112423,1226733
1112453,210993
1112453,245002
1112453,245156
1112453,248776
1112453,305995
1112453,311866
1112453,351101
1112453,382858
1112453,548964
1112453,758939
1112453,779078
1112453,1061940
1113511,479926
1113511,499905
1113729,211896
1113729,581202
1114065,211896
1114392,346646
1114551,212020
1114551,419243
1114551,535291
1114551,699972
1114551,851846
1114551,873555
1114551,880063
1114551,911918
1114551,965144
1114551,974583
1114551,1128380
1114551,1149040
1114602,105893
1114602,212122
1116648,333857
1116648,354200
1116648,722850
1116648,792897
1116648,1227568
1116694,341839
1116694,424851
1116694,433873
1116694,579320
1116694,645261
1116694,648173
1116694,648966
1116694,660305
1116694,982286
1117665,341839
1117665,433873
1117665,588065
1117665,645261
1117665,648966
1117665,660305
1117665,982286
1118173,280422
1118173,648254
1118173,776899
1118173,1046985
1118173,1089545
1118173,1201437
1118393,283498
1118393,394221
1119081,283904
1119081,458804
1119081,462999
1119081,512236
1119081,540116
1119081,682248
1119081,865569
1119081,1051515
1119334,48099
1119334,228689
1119334,228875
1119334,305392
1119334,358535
1119334,643327
1119334,732537
1119334,852041
1119334,1081527
1119334,1397964
1119391,283498
1119391,481477
1119391,482640
1120127,819231
1120127,877336
1120637,263500
1120637,537080
1120637,574723
1120637,702970
1120637,819230
1120732,215344
1120732,223774
1120732,682271
1120884,65137
1120884,215314
1120884,224013
1120884,238955
1120884,244935
1120884,316937
1120884,386581
1120884,395302
1120884,450733
1120884,457994
1120884,549237
1120884,630394
1120884,633003
1120884,652457
1120884,681583
1120884,728408
1120884,775696
1120884,824656
1120884,827424
1120884,1132752
1120884,1138468
1120984,691038
1121236,86628
1121236,217517
1121236,310194
1121236,422555
1121236,502199
1121236,548077
1121236,549040
1121236,648048
1121236,648517
1121236,654862
1121236,661513
1121236,682892
1121236,757523
1121236,757526
1121615,239323
1121647,147597
1121647,216807
1121647,276418
1121647,332610
1121647,418257
1121647,703121
1121647,1110506
1121691,215784
1121691,516492
1121691,662335
1121691,735569
1121691,1081616
1121691,1121698
1121691,1364896
1121698,215784
1121698,538522
1121698,735569
1121698,755544
1121698,1364896
1122230,258677
1122526,216605
1122526,251227
1122526,340088
1122526,340323
1122526,429414
1122526,430407
1122526,652894
1122526,684661
1122526,929121
1122526,937403
1122526,1085172
1122553,216688
1122553,656452
1122553,914684
1122553,915347
1123214,517153
1123214,810842
1123214,894129
1123214,1124274
1123214,1126325
1123297,217638
1123297,268092
1123297,977078
1123874,312411
1123874,402183
1123874,422043
1123874,515447
1123874,542576
1123874,549963
1123919,118607
1123919,165175
1123919,217748
1123919,252696
1123919,426399
1123919,559678
1123919,642472
1123919,651896
1124224,218075
1124224,950519
1124274,219425
1124274,237954
1124274,238067
1124274,305392
1124274,450607
1124274,468951
1124274,517153
1124274,547478
1124274,561059
1124274,722922
1124274,810842
1124274,836230
1124274,866136
1124274,894129
1124274,1089557
1124274,1095562
1124274,1123214
1124274,1126325
1124274,1184065
1124274,1254132
1124274,1370643
1125245,309653
1125245,416313
1125381,172793
1125437,702970
1125597,901274
1125597,1126710
1125816,273253
1125816,273260
1125816,273261
1125816,295097
1125816,443842
1125816,684670
1126325,238067
1126325,305392
1126325,395280
1126325,419243
1126325,657220
1126325,810842
1126325,836230
1126325,866136
1126325,894129
1126325,1089557
1126325,1095562
1126325,1123214
1126325,1124274
1126325,1370643
1126396,332191
1126396,568076
1126396,680132
1126396,813919
1126396,925952
1126581,817868
1126710,214561
1126710,219644
1126710,819370
1126710,901274
1126710,1125597
1126710,1266988
1127806,220830
1128078,135829
1128078,299301
1128078,377165
1128078,406458
1128078,470661
1128078,1220230
1128372,878599
1128380,535291
1128380,699972
1128380,880063
1128380,1114551
1128633,220830
1128638,220830
1128638,539787
1128731,221024
1128731,224012
1128731,250031
1128731,256931
1128731,316966
1128731,554589
1128731,572937
1128731,595204
1128731,655870
1128731,656113
1128731,758309
1128790,221157
1128790,221210
1128790,553881
1128790,1174809
1128832,504743
1128832,1231107
1129136,221288
1129136,504743
1129136,915911
1129569,291045
1129735,52899
1129735,59415
1129735,280422
1129735,368944
1129735,485685
1129735,578758
1129735,644809
1129735,654063
1129735,755765
1130139,237863
1130139,346646
1130139,413088
1130139,448231
1130139,538522
1130139,628892
1130651,978438
1130651,1103934
1131061,142374
1131421,223120
1131421,265841
1131421,283498
1131421,346646
1131421,415721
1131421,416429
1131421,569838
1131421,589248
1131421,660101
1131421,915088
1131421,1007621
1131421,1008851
1131421,1202339
1131421,1244507
1131929,282103
1131929,507775
1131929,526914
1131929,630565
1131929,687324
1131929,826591
1131929,900848
1131929,1107468
1131929,1107979
1131929,1149368
1131929,1151554
1131929,1202928
1132418,462265
1132418,1018595
1132740,224013
1132740,450733
1132740,619735
1132752,224013
1132752,387359
1132752,450733
1132752,824656
1132752,827424
1132752,1120884
1132881,220020
1132881,1161221
1132888,150905
1132888,224013
1132888,450733
1132888,651272
1132888,825246
1132888,1082091
1132973,223944
1132973,585761
1132973,614744
1132973,922291
1133912,381047
1134514,516037
1134514,582412
1134883,224817
1134883,235474
1134883,407689
1134883,538892
1134883,683743
1136528,317252
1136528,350119
1136528,426371
1136528,467380
1136528,475558
1136528,562780
1136528,625151
1136528,784370
1136528,995674
1136528,1038629
1136528,1221172
1136885,31117
1136885,102209
1136885,340323
1136885,688735
1136885,1085172
1137998,132502
1137998,272224
1137998,325091
1137998,510093
1137998,660351
1137998,1151074
1138344,97050
1138344,226961
1138344,245449
1138344,267823
1138344,421577
1138344,580559
1138344,589184
1138344,625861
1138344,627418
1138344,685310
1138344,735590
1138344,782140
1138344,787417
1138344,836375
1138344,847992
1138344,854016
1138344,916537
1138344,1089338
1138344,1323882
1138468,243805
1138468,274092
1138468,325091
1138468,432375
1138468,510093
1138468,660351
1138468,891470
1138468,937151
1138468,1120884
1138747,227635
1138747,245275
1138747,282103
1138747,432591
1138747,698967
1139590,270502
1139590,956044
1139590,1086235
1139795,956044
1140077,466042
1140671,520747
1140671,590380
1140671,686886
1143272,633014
1144025,253917
1144025,346646
1144025,793892
1144025,808619
1144025,910680
1144281,816155
1144281,910723
1144434,150905
1144434,238380
1144434,238804
1144434,323333
1144434,708571
1144434,730303
1144434,824160
1144434,824693
